5,0.2620904836193448
9,0.26521060842433697
13,0.29797191887675506
16,0.29797191887675506
20,0.29797191887675506
24,0.30109204368174725
28,0.30109204368174725
31,0.3042121684867395
35,0.3042121684867395
39,0.3042121684867395
43,0.3042121684867395
47,0.3042121684867395
50,0.3042121684867395
54,0.3042121684867395
57,0.3042121684867395
61,0.3042121684867395
64,0.3042121684867395
68,0.3042121684867395
72,0.3042121684867395
76,0.3042121684867395
80,0.3042121684867395
84,0.3042121684867395
88,0.3042121684867395
91,0.3042121684867395
95,0.3042121684867395
99,0.3042121684867395
103,0.3042121684867395
107,0.3042121684867395
110,0.3042121684867395
115,0.3042121684867395
118,0.3042121684867395
122,0.3042121684867395
125,0.3042121684867395
129,0.3042121684867395
133,0.3042121684867395
136,0.3042121684867395
140,0.3042121684867395
144,0.3042121684867395
148,0.3042121684867395
151,0.3042121684867395
155,0.3042121684867395
159,0.3042121684867395
163,0.3042121684867395
166,0.3042121684867395
171,0.3042121684867395
175,0.3042121684867395
179,0.3042121684867395
183,0.3042121684867395
187,0.3042121684867395
191,0.3042121684867395
195,0.3042121684867395
198,0.3042121684867395
202,0.3042121684867395
206,0.3042121684867395
210,0.3042121684867395
214,0.3042121684867395
218,0.3042121684867395
222,0.3042121684867395
226,0.3042121684867395
229,0.3042121684867395
234,0.3042121684867395
238,0.3042121684867395
241,0.3042121684867395
245,0.3042121684867395
248,0.3042121684867395
252,0.3042121684867395
255,0.3042121684867395
259,0.3042121684867395
262,0.3042121684867395
265,0.3042121684867395
269,0.3042121684867395
272,0.3042121684867395
275,0.3042121684867395
279,0.3042121684867395
282,0.3042121684867395
286,0.3042121684867395
289,0.3042121684867395
293,0.3042121684867395
296,0.3042121684867395
300,0.3042121684867395
304,0.3042121684867395
307,0.3042121684867395
311,0.3042121684867395
315,0.3042121684867395
318,0.3042121684867395
322,0.3042121684867395
325,0.3042121684867395
329,0.3042121684867395
333,0.3042121684867395
337,0.3042121684867395
340,0.3042121684867395
344,0.3042121684867395
348,0.3042121684867395
352,0.3042121684867395
355,0.3042121684867395
359,0.3042121684867395
363,0.3042121684867395
366,0.3042121684867395
370,0.3042121684867395
374,0.3042121684867395
379,0.3042121684867395
382,0.3042121684867395
386,0.3042121684867395
390,0.3042121684867395
394,0.3042121684867395
398,0.3042121684867395
402,0.3042121684867395
405,0.3042121684867395
409,0.3042121684867395
412,0.3042121684867395
414,0.3042121684867395
416,0.3042121684867395
418,0.3042121684867395
422,0.3042121684867395
425,0.3042121684867395
429,0.3042121684867395
432,0.3042121684867395
436,0.3042121684867395
439,0.3042121684867395
442,0.3042121684867395
446,0.3042121684867395
450,0.3042121684867395
453,0.3042121684867395
457,0.3042121684867395
461,0.3042121684867395
464,0.3042121684867395
468,0.3042121684867395
471,0.3042121684867395
475,0.3042121684867395
479,0.3042121684867395
482,0.3042121684867395
486,0.3042121684867395
489,0.3042121684867395
493,0.3042121684867395
496,0.3042121684867395
500,0.3042121684867395
